f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,emotion
3.699817e+01,1.609765e-01,3.677608e+01,3.731621e+01,4.069495e+01,3.918869e+00,8.224210e+01,7.274766e+01,6.632781e+01,1.369347e+02,2.268754e-01,1.393561e+00,9.837287e-03,2.262334e-02,5.166892e-01,5.068520e-01,6.270914e+00,3.796728e+00,7.387267e+00,3.559122e+00,1.106579e-01,1.527432e+00,1.082672e+01,1.171767e+00,8.108878e+00,1.003516e+00,6.107318e+00,2.136915e+00,1.957215e+00,7.757982e+00,7.238448e-02,2.492963e+00,1.412859e+00,8.132370e-01,7.167811e+00,7.001858e-01,7.236959e+00,1.301448e+00,2.197608e+01,4.769594e-01,6.315136e+02,4.509968e-01,1.131806e+03,2.565820e-01,-1.644710e+02,-4.504801e-01,1.623339e+03,2.031327e-01,8.936295e+02,4.393129e-01,-1.426921e+02,-5.856692e-01,2.742349e+03,1.322529e-01,7.649132e+02,4.035632e-01,-1.450278e+02,-5.515366e-01,-1.316586e+01,-6.370485e-01,2.351980e+01,4.359376e-01,8.769618e-02,4.433179e-01,-1.330600e-02,-8.118991e-01,3.138282e-01,4.785423e-01,2.010097e+01,7.191957e-01,5.320295e+00,1.350858e+00,-4.011940e+00,-4.711222e+00,-1.412350e+01,-1.123461e+00,-1.552184e+01,2.628279e+01,-2.604605e-02,7.395152e-03,1.748483e-02,2.295082e+00,1.000000e+00,3.100000e-01,3.253716e-01,5.000000e-01,4.610856e-01,-3.837605e+01,surprised
2.821524e+01,1.548502e-01,2.502643e+01,2.884708e+01,3.154143e+01,6.515001e+00,2.403267e+02,1.408907e+02,2.121174e+01,1.971556e+01,1.596537e-01,1.208469e+00,8.770213e-03,5.176138e-02,3.092639e-01,3.004937e-01,4.510724e+00,3.026453e+00,3.218018e+00,1.916983e+00,5.994269e-02,1.411906e+00,1.297122e+01,1.311677e+00,1.352099e+01,8.194585e-01,1.109172e+01,1.033872e+00,4.665622e+00,2.872238e+00,8.070854e-02,2.127609e+00,1.145414e+00,6.361837e-01,5.091747e+00,7.884591e-01,4.785123e+00,1.471975e+00,2.791760e+01,3.533945e-01,4.986766e+02,4.345216e-01,1.194977e+03,2.282252e-01,-1.340891e+02,-6.759101e-01,1.510494e+03,1.987223e-01,7.770930e+02,4.648195e-01,-1.371697e+02,-6.093192e-01,2.642923e+03,1.128125e-01,6.313068e+02,3.009292e-01,-1.389464e+02,-5.836539e-01,-1.791430e+01,-5.423309e-01,2.666703e+01,3.799102e-01,5.922623e-02,6.400522e-01,-1.740036e-02,-8.175997e-01,1.447046e-01,6.063198e-01,2.799188e+01,5.179546e-01,1.792897e+01,6.141828e-01,1.391403e+01,1.154809e+00,-2.556463e+00,-6.275676e+00,-1.155098e+01,2.145814e+01,-1.238610e-02,8.061185e-03,1.295462e-02,1.912568e+00,1.108033e+00,3.175000e-01,1.639169e-01,4.500000e-01,4.737087e-01,-4.324688e+01,disgust
2.449870e+01,1.160747e-01,2.238124e+01,2.378415e+01,2.733071e+01,4.949478e+00,1.498961e+02,1.239375e+02,3.261773e+01,8.989594e+00,8.326779e-02,1.146249e+00,8.045462e-03,2.971062e-02,1.706315e-01,1.625860e-01,2.426946e+00,1.964640e+00,1.826288e+00,1.112924e+00,2.800889e-02,1.214915e+00,1.348306e+01,1.094436e+00,1.574821e+01,5.923389e-01,1.408289e+01,8.747650e-01,1.043608e+01,1.091761e+00,5.423499e-02,1.909990e+00,1.280513e+00,6.936061e-01,3.740717e+00,9.813884e-01,7.310180e+00,7.559878e-01,2.727146e+01,2.955896e-01,6.172938e+02,4.238199e-01,1.117226e+03,2.151571e-01,-1.479094e+02,-5.474073e-01,1.700042e+03,2.018935e-01,9.588501e+02,4.645731e-01,-1.505269e+02,-5.002674e-01,2.634577e+03,1.303095e-01,7.606452e+02,4.776588e-01,-1.509721e+02,-4.934235e-01,-1.708639e+01,-5.398370e-01,2.457631e+01,3.776942e-01,2.845495e-02,1.425347e+00,-1.327742e-02,-9.334264e-01,5.908541e-02,6.161432e-01,2.428661e+01,4.929002e-01,1.922012e+01,5.385458e-01,1.792455e+01,9.745610e-01,5.099557e+00,2.673803e+00,-1.633879e+01,2.695946e+01,-2.590890e-02,6.697509e-03,1.600533e-02,2.785515e+00,2.259887e+00,1.187500e-01,5.278198e-02,2.688889e-01,3.979795e-01,-5.157121e+01,sad
3.673073e+01,1.751085e-01,3.525510e+01,3.697176e+01,4.213620e+01,6.881100e+00,7.818913e+01,3.560017e+01,1.149296e+02,9.485989e+01,3.458445e-01,1.356256e+00,9.651846e-03,2.999840e-02,8.010250e-01,7.913732e-01,7.915965e+00,6.068330e+00,8.187560e+00,5.391374e+00,1.880188e-01,1.631739e+00,1.007949e+01,1.296962e+00,8.627450e+00,1.083409e+00,2.572174e+00,6.508912e+00,2.231389e+00,7.744942e+00,6.495253e-02,1.999085e+00,1.288694e+00,6.953534e-01,5.714458e+00,1.192980e+00,8.081685e+00,1.939604e+00,1.749217e+01,8.791056e-01,5.694517e+02,4.740331e-01,1.262736e+03,5.052702e-01,-1.671693e+02,-4.284559e-01,1.548337e+03,1.952319e-01,7.618093e+02,3.995668e-01,-1.379586e+02,-6.273291e-01,2.637312e+03,1.115609e-01,5.620046e+02,4.061684e-01,-1.400406e+02,-5.951493e-01,-9.787176e+00,-6.362064e-01,2.045273e+01,3.850890e-01,1.027390e-01,3.551636e-01,-1.159850e-02,-8.031674e-01,5.248998e-01,6.170861e-01,1.852080e+01,7.213681e-01,2.898241e+00,3.642164e+00,-8.567479e+00,-2.737018e+00,-1.166412e+01,-1.998216e+00,-1.322122e+01,2.388954e+01,-1.543028e-02,6.710725e-03,1.973499e-02,1.967213e+00,1.000000e+00,3.300000e-01,4.082483e-02,4.850000e-01,4.375786e-01,-3.384131e+01,surprised
3.783911e+01,1.679698e-01,3.460739e+01,3.955282e+01,4.139556e+01,6.788170e+00,3.095949e+02,5.430663e+02,1.688221e+02,9.444367e+01,1.087382e+00,1.236220e+00,1.325627e-02,2.510793e-01,2.250983e+00,2.237727e+00,2.941248e+01,1.784166e+01,2.577656e+01,1.282474e+01,9.481179e-01,1.371466e+00,1.033776e+01,1.105145e+00,3.263408e+00,3.108459e+00,2.618877e+00,5.641337e+00,-4.472646e+00,-4.404339e+00,5.633463e-02,1.396748e+00,1.166826e+00,6.185472e-01,5.987053e+00,8.580024e-01,6.515894e+00,1.526170e+00,1.542506e+01,7.343696e-01,8.222140e+02,3.138392e-01,9.794057e+02,2.692794e-01,-1.239800e+02,-7.681639e-01,1.906211e+03,1.853993e-01,7.160586e+02,5.134808e-01,-1.150309e+02,-8.055330e-01,2.949479e+03,1.138377e-01,6.935727e+02,5.349569e-01,-1.168293e+02,-7.749600e-01,-8.247606e+00,-7.976373e-01,1.790628e+01,4.569249e-01,3.331032e-02,1.663979e+00,-1.650119e-02,-8.708634e-01,1.944628e+00,6.329492e-01,1.413491e+01,8.244833e-01,4.560582e-02,2.586823e+02,-5.178969e+00,-3.411113e+00,-1.803931e+01,-1.174186e+00,-1.164348e+01,2.304764e+01,-1.887741e-02,8.377060e-03,1.507823e-01,2.272727e+00,1.278772e+00,3.440000e-01,1.585686e-01,5.150000e-01,4.695476e-01,-2.173184e+01,angry
3.141331e+01,1.138955e-01,2.832186e+01,3.208739e+01,3.376276e+01,5.440895e+00,1.106867e+02,1.283814e+02,3.429486e+01,1.643485e+01,2.036621e-01,1.396518e+00,7.610373e-03,1.506063e-02,4.173480e-01,4.097376e-01,5.565711e+00,2.909359e+00,4.216341e+00,2.087250e+00,9.019733e-02,1.482147e+00,1.290714e+01,1.343803e+00,1.216585e+01,6.583570e-01,6.893126e+00,1.712722e+00,7.159090e+00,1.905607e+00,3.823890e-02,3.135376e+00,1.165019e+00,6.717013e-01,6.067790e+00,6.111497e-01,2.920373e+00,3.186952e+00,2.357297e+01,3.318757e-01,5.814296e+02,4.792412e-01,1.226212e+03,3.038284e-01,-1.346977e+02,-6.724721e-01,1.581932e+03,2.204761e-01,9.358586e+02,3.741174e-01,-1.338053e+02,-6.455415e-01,2.614617e+03,1.335670e-01,8.757691e+02,4.944761e-01,-1.369244e+02,-6.004106e-01,-1.532351e+01,-4.999118e-01,2.686256e+01,3.259846e-01,6.096078e-02,9.256753e-01,-1.416428e-02,-9.826348e-01,2.221303e-01,5.994640e-01,2.874127e+01,5.232264e-01,1.110133e+01,1.037453e+00,4.960155e+00,3.362657e+00,-2.900675e-01,-6.154887e+01,-1.291485e+01,2.402324e+01,-1.629807e-02,8.708163e-03,1.487663e-02,1.807229e+00,9.174312e-01,3.933333e-01,1.396026e-01,6.700000e-01,4.432456e-01,-3.977208e+01,sad
2.136875e+01,1.219461e-01,1.932969e+01,2.011570e+01,2.463235e+01,5.302666e+00,8.528881e+01,0.000000e+00,-2.312328e+01,2.352891e+01,6.389887e-02,1.061674e+00,9.005005e-03,3.821231e-02,1.292494e-01,1.202444e-01,2.116221e+00,1.884171e+00,8.098788e-01,4.527828e-01,1.516609e-02,1.128377e+00,1.335096e+01,1.148838e+00,1.292870e+01,7.542869e-01,1.223512e+01,1.075757e+00,1.280185e+01,8.525629e-01,1.728094e-02,8.419987e-01,1.085850e+00,8.926352e-01,4.059275e+00,4.791649e-01,9.002657e+00,4.988136e-01,3.095953e+01,2.370232e-01,5.275345e+02,4.643943e-01,1.162552e+03,2.444430e-01,-1.553884e+02,-4.938045e-01,1.589159e+03,1.827358e-01,7.857282e+02,3.338187e-01,-1.583281e+02,-4.538314e-01,2.612619e+03,1.093167e-01,8.780021e+02,5.219004e-01,-1.593105e+02,-4.397414e-01,-1.796059e+01,-4.680260e-01,2.592607e+01,3.429734e-01,-6.002169e-03,-6.211596e+00,-8.810406e-03,-8.159086e-01,3.302430e-02,5.205246e-01,2.649939e+01,3.930490e-01,1.482254e+01,6.911746e-01,2.151245e+01,7.552862e-01,1.461755e+01,8.308766e-01,-1.437594e+01,2.583336e+01,-1.899063e-02,6.585437e-03,9.738382e-03,2.094241e+00,1.856764e+00,1.214286e-01,5.962467e-02,3.942857e-01,4.611122e-01,-5.592186e+01,calm
2.462274e+01,8.399492e-02,2.317687e+01,2.486960e+01,2.632578e+01,3.148901e+00,1.305425e+02,1.131289e+02,2.882385e+01,1.017226e+01,9.966397e-02,1.286259e+00,8.193665e-03,1.217157e-02,2.343740e-01,2.261803e-01,2.322237e+00,1.573794e+00,2.362307e+00,1.497620e+00,3.143367e-02,1.346027e+00,1.277536e+01,1.389969e+00,1.534330e+01,5.085749e-01,1.319578e+01,9.192622e-01,8.491385e+00,1.300276e+00,2.297786e-02,7.699978e-01,1.469173e+00,7.366150e-01,3.852372e+00,8.039766e-01,6.913858e+00,6.854032e-01,3.129895e+01,3.392875e-01,5.249896e+02,4.123857e-01,1.200415e+03,2.439876e-01,-1.363080e+02,-6.539237e-01,1.569261e+03,1.648299e-01,9.914786e+02,4.836224e-01,-1.409526e+02,-5.839357e-01,2.587479e+03,1.133075e-01,8.757885e+02,4.335562e-01,-1.430513e+02,-5.550793e-01,-1.724040e+01,-6.164568e-01,2.644034e+01,4.583898e-01,4.683429e-02,7.513887e-01,-1.680709e-02,-7.580186e-01,7.613511e-02,4.773977e-01,2.885523e+01,5.650991e-01,1.733500e+01,6.069499e-01,1.410574e+01,1.314176e+00,1.259346e+00,9.912259e+00,-1.500963e+01,2.580534e+01,-2.425193e-02,9.308686e-03,9.892602e-03,2.194357e+00,1.273885e+00,2.550000e-01,1.436141e-01,5.050000e-01,4.361479e-01,-4.874112e+01,neutral
3.666010e+01,1.605943e-01,3.454161e+01,3.849403e+01,4.091255e+01,6.370945e+00,1.734152e+02,9.898769e+01,1.206540e+02,1.552923e+02,7.164591e-01,1.394390e+00,2.014895e-02,1.065161e-01,1.517874e+00,1.497725e+00,1.454440e+01,8.303462e+00,1.940006e+01,1.337975e+01,4.363289e-01,1.532095e+00,1.040467e+01,9.622110e-01,-1.200327e+00,-8.875091e+00,3.425359e+00,3.432699e+00,-8.925026e-01,-2.048757e+01,5.155030e-02,2.257981e+00,1.140719e+00,7.810364e-01,6.426524e+00,6.767749e-01,3.023574e+00,5.639399e+00,1.097643e+01,1.448869e+00,9.092035e+02,2.958808e-01,9.427537e+02,3.096701e-01,-1.390320e+02,-6.300883e-01,1.980657e+03,1.475550e-01,7.330940e+02,4.155321e-01,-1.324097e+02,-6.611806e-01,2.988485e+03,1.100600e-01,6.954191e+02,2.829480e-01,-1.330272e+02,-6.516473e-01,-8.057212e+00,-7.278469e-01,1.617627e+01,3.993226e-01,7.398023e-02,6.588485e-01,-1.325909e-02,-9.502091e-01,1.104929e+00,6.303077e-01,1.456239e+01,7.560490e-01,-5.631292e+00,-1.969446e+00,2.403739e+00,7.164929e+00,-1.691376e+01,-1.151900e+00,-7.987689e+00,1.956745e+01,7.192779e-03,9.848135e-03,5.495931e-02,1.967213e+00,1.333333e+00,2.675000e-01,2.582029e-01,4.575000e-01,4.147514e-01,-2.605167e+01,fearful
2.974463e+01,1.310792e-01,2.727115e+01,2.988794e+01,3.254273e+01,5.271580e+00,1.909145e+02,2.095389e+02,5.862073e+01,6.745888e+01,2.384765e-01,1.103308e+00,8.757935e-03,1.284946e-01,4.895241e-01,4.807661e-01,4.353694e+00,2.334289e+00,3.273122e+00,2.052739e+00,1.144597e-01,1.510271e+00,1.198311e+01,1.376476e+00,1.215484e+01,8.409542e-01,1.162347e+01,1.133287e+00,4.706374e+00,2.922330e+00,4.421377e-02,1.271777e+00,1.066123e+00,5.856303e-01,4.689576e+00,8.629529e-01,6.264422e+00,1.396425e+00,2.368646e+01,4.456593e-01,5.128024e+02,4.124719e-01,1.151022e+03,2.580963e-01,-1.309609e+02,-6.913297e-01,1.510084e+03,1.880316e-01,7.850538e+02,5.513386e-01,-1.314199e+02,-6.502986e-01,2.623818e+03,9.825947e-02,6.184415e+02,4.434558e-01,-1.330280e+02,-6.258203e-01,-1.547416e+01,-5.966387e-01,2.429610e+01,3.683509e-01,2.106968e-02,1.943692e+00,-1.643963e-02,-8.872872e-01,2.469114e-01,8.408559e-01,2.686944e+01,5.104539e-01,1.424379e+01,7.198094e-01,1.112111e+01,1.830344e+00,-1.728717e+00,-9.407073e+00,-1.383482e+01,2.455141e+01,-3.609918e-02,8.407170e-03,3.407603e-02,2.374670e+00,1.336898e+00,2.800000e-01,2.784960e-01,4.440000e-01,4.688539e-01,-3.916284e+01,disgust
2.719330e+01,1.010694e-01,2.486700e+01,2.741239e+01,2.967238e+01,4.805380e+00,1.304328e+02,1.895005e+02,3.227536e+01,8.470269e+00,2.004906e-01,1.244563e+00,9.006754e-03,6.668317e-02,4.031261e-01,3.941194e-01,4.133687e+00,2.932387e+00,3.713828e+00,2.021399e+00,8.397103e-02,1.453055e+00,1.594252e+01,1.253307e+00,1.532444e+01,7.237719e-01,7.449925e+00,1.921929e+00,2.271842e+00,7.102181e+00,3.302941e-02,1.502859e+00,1.172823e+00,7.526788e-01,4.263860e+00,9.056734e-01,4.717462e+00,1.207194e+00,2.896823e+01,3.713990e-01,5.215342e+02,4.284398e-01,1.173694e+03,2.294201e-01,-1.205034e+02,-7.742276e-01,1.508229e+03,2.334611e-01,8.908853e+02,3.721141e-01,-1.226747e+02,-7.203144e-01,2.648500e+03,1.189959e-01,6.733196e+02,4.361328e-01,-1.266815e+02,-6.583534e-01,-1.728765e+01,-5.957361e-01,2.767404e+01,4.209244e-01,6.421705e-02,5.542661e-01,-2.243690e-02,-7.766958e-01,1.792964e-01,7.447547e-01,3.112940e+01,4.796111e-01,1.632116e+01,8.171445e-01,6.005847e+00,3.077314e+00,-7.172622e+00,-2.808376e+00,-1.037982e+01,2.125750e+01,-1.227974e-02,7.476161e-03,1.360539e-02,1.912568e+00,1.385042e+00,3.020000e-01,1.854077e-01,3.316667e-01,3.798867e-01,-4.000140e+01,disgust
3.362782e+01,1.127528e-01,3.110901e+01,3.366412e+01,3.726217e+01,6.153154e+00,5.313812e+01,3.888691e+01,2.963883e+01,8.986647e+00,4.089144e-01,1.236478e+00,1.545893e-02,1.245749e-01,8.251805e-01,8.097216e-01,9.699927e+00,5.394582e+00,8.870493e+00,5.987727e+00,2.629265e-01,1.510729e+00,1.667243e+01,8.775705e-01,8.066702e+00,1.404977e+00,6.408042e+00,2.264079e+00,3.818037e+00,3.906934e+00,2.155246e-02,8.987625e-01,1.165801e+00,4.911077e-01,6.592199e+00,5.795066e-01,5.355809e+00,1.971252e+00,1.990273e+01,5.146348e-01,5.417661e+02,4.638843e-01,1.158611e+03,2.265010e-01,-1.270014e+02,-7.194095e-01,1.508925e+03,1.935948e-01,8.249400e+02,3.896570e-01,-1.161725e+02,-7.740234e-01,2.626074e+03,1.222491e-01,6.681235e+02,4.839521e-01,-1.192729e+02,-7.240481e-01,-1.400837e+01,-5.514926e-01,2.509313e+01,3.495260e-01,2.158417e-02,2.743987e+00,-1.426526e-02,-9.529140e-01,5.366010e-01,8.226020e-01,2.629777e+01,4.608439e-01,8.582125e+00,1.281851e+00,3.596097e+00,5.429942e+00,-1.223922e+00,-1.502015e+01,-1.257707e+01,2.358838e+01,-7.077013e-03,9.003131e-03,3.024391e-02,2.238806e+00,7.556675e-01,6.100000e-01,4.336665e-01,6.866666e-01,4.263280e-01,-3.153426e+01,happy
3.477143e+01,3.692716e-02,3.340886e+01,3.449024e+01,3.616018e+01,2.751324e+00,4.166405e+01,5.629081e+01,7.458837e+00,3.848408e+00,9.101304e-02,9.111097e-01,1.524096e-02,7.754743e-02,1.509556e-01,1.357147e-01,1.035551e+00,5.460761e-01,1.225124e+00,8.856465e-01,1.554871e-02,1.231233e+00,1.580570e+01,1.124886e+00,3.628846e+00,3.946600e+00,3.286087e+00,4.001379e+00,1.979725e+00,7.467840e+00,1.222524e-02,1.228590e+00,7.613264e-01,1.087502e+00,1.048690e+01,2.819878e-01,4.539645e+00,1.635783e+00,2.706239e+01,4.000432e-01,5.566056e+02,3.176813e-01,1.301346e+03,2.090852e-01,-1.344263e+02,-6.677740e-01,1.607350e+03,1.666388e-01,9.743573e+02,3.583084e-01,-1.367375e+02,-6.122045e-01,2.607066e+03,1.071033e-01,9.868578e+02,3.786958e-01,-1.394785e+02,-5.728886e-01,-1.697153e+01,-4.697107e-01,2.757861e+01,3.537864e-01,1.224508e-01,2.610033e-01,-1.832278e-02,-6.839626e-01,2.916582e-02,6.588922e-01,3.151055e+01,3.672193e-01,7.241167e+00,2.336296e+00,-6.939905e-01,-2.595410e+01,-8.449450e+00,-1.628547e+00,-5.345048e+00,1.379782e+01,5.646873e-02,4.030128e-03,8.855086e-03,2.272727e+00,2.046036e+00,1.637500e-01,1.009873e-01,3.025000e-01,4.193969e-01,-5.386510e+01,calm
3.700734e+01,5.223980e-02,3.518336e+01,3.680202e+01,3.913927e+01,3.955910e+00,5.852143e+01,6.310254e+01,1.248271e+01,3.977704e+00,1.078735e-01,1.366996e+00,5.076475e-03,2.202996e-02,1.804632e-01,1.753867e-01,1.512953e+00,9.151629e-01,1.801760e+00,1.348547e+00,2.465553e-02,1.667143e+00,1.208282e+01,1.468193e+00,1.023449e+00,1.235777e+01,1.213201e+00,9.378735e+00,-3.156227e+00,-4.691653e+00,8.897497e-03,1.357632e+00,8.207986e-01,8.779535e-01,1.048833e+01,3.176037e-01,6.690310e+00,1.648042e+00,2.314995e+01,3.581201e-01,5.027850e+02,3.389028e-01,1.226417e+03,2.039047e-01,-1.536881e+02,-5.405468e-01,1.522096e+03,1.550644e-01,8.657714e+02,2.703733e-01,-1.341490e+02,-6.512736e-01,2.555007e+03,8.958928e-02,8.422979e+02,3.848989e-01,-1.368894e+02,-6.105536e-01,-1.408124e+01,-5.471873e-01,2.358093e+01,3.776743e-01,1.385581e-01,2.299196e-01,-1.716933e-02,-6.568934e-01,5.870356e-02,8.673791e-01,2.834021e+01,4.665679e-01,-3.267210e+00,-5.095468e+00,2.657682e-01,5.274309e+01,-1.662751e+01,-9.611261e-01,-2.034004e+00,9.603939e+00,7.182105e-02,6.461110e-03,6.067106e-03,1.734104e+00,1.173021e+00,2.975000e-01,1.942132e-01,4.260000e-01,4.409353e-01,-4.937453e+01,sad
3.575959e+01,1.000692e-01,3.459013e+01,3.639433e+01,3.727137e+01,2.681248e+00,2.758829e+01,2.021688e+01,2.236160e+01,0.000000e+00,9.200324e-02,7.676739e-01,9.965555e-03,9.696133e-02,1.637218e-01,1.537562e-01,1.121457e+00,6.594654e-01,9.462536e-01,5.975634e-01,1.840844e-02,1.060183e+00,1.124657e+01,1.549304e+00,1.986567e+00,6.320441e+00,1.455244e+00,9.283198e+00,-5.716884e+00,-2.362374e+00,1.725202e-02,1.169777e+00,8.844900e-01,8.022934e-01,9.278121e+00,4.722308e-01,7.538773e+00,1.366964e+00,2.715604e+01,4.651942e-01,6.332842e+02,5.061265e-01,1.214070e+03,2.714940e-01,-1.670434e+02,-4.126002e-01,1.676289e+03,2.281540e-01,9.924697e+02,3.241936e-01,-1.549409e+02,-4.759501e-01,2.709640e+03,1.604557e-01,7.994217e+02,4.455117e-01,-1.565629e+02,-4.538019e-01,-1.615401e+01,-5.215150e-01,2.660065e+01,4.145505e-01,1.402455e-01,2.539107e-01,-2.093849e-02,-5.612045e-01,3.350774e-02,7.161174e-01,2.592763e+01,6.243276e-01,6.903830e+00,1.864846e+00,-2.770043e+00,-7.100976e+00,-1.868017e+01,-7.721289e-01,-2.216046e+00,1.102477e+01,9.929338e-02,4.290645e-03,1.482603e-02,3.438396e+00,2.616279e+00,8.777777e-02,8.270130e-02,2.722222e-01,3.189489e-01,-5.605101e+01,disgust
3.847915e+01,6.908908e-02,3.780343e+01,3.855127e+01,4.035709e+01,2.553665e+00,1.658842e+02,1.360943e+02,2.946455e+01,1.371886e+01,2.957057e-01,1.242559e+00,1.017829e-02,1.310762e-01,5.101525e-01,4.999742e-01,4.237833e+00,2.256139e+00,4.831153e+00,3.092098e+00,1.026198e-01,1.345029e+00,7.678938e+00,2.192808e+00,-4.320250e+00,-3.515299e+00,1.344677e+00,1.343631e+01,-9.871391e+00,-2.229317e+00,2.674951e-02,1.943578e+00,9.523776e-01,8.627908e-01,8.245273e+00,6.175507e-01,6.596037e+00,1.921183e+00,1.534334e+01,7.505705e-01,5.178978e+02,4.643664e-01,1.130992e+03,2.362009e-01,-1.588502e+02,-4.906653e-01,1.578201e+03,1.822535e-01,8.095960e+02,4.322353e-01,-1.175703e+02,-7.937619e-01,2.597089e+03,1.074748e-01,7.264824e+02,4.735334e-01,-1.186388e+02,-7.748594e-01,-9.547885e+00,-8.293906e-01,1.849133e+01,4.893750e-01,1.146972e-01,3.118402e-01,-1.664501e-02,-7.928184e-01,2.230449e-01,5.977116e-01,2.038610e+01,6.346305e-01,-1.199886e+01,-1.462294e+00,-1.990979e+00,-1.147805e+01,-2.744467e+01,-8.110284e-01,2.032920e+00,5.846738e+00,6.646246e-02,9.056342e-03,1.174097e-02,1.799486e+00,1.041667e+00,4.100000e-01,2.458658e-01,4.220000e-01,4.214926e-01,-3.737456e+01,angry
3.961712e+01,7.020399e-02,3.833747e+01,4.027989e+01,4.130548e+01,2.968018e+00,2.512440e+02,3.379645e+02,5.417924e+02,1.018563e+03,1.697505e-01,1.139069e+00,1.155715e-02,4.402974e-02,3.483587e-01,3.368016e-01,3.081631e+00,1.414662e+00,2.389439e+00,1.110011e+00,5.145848e-02,1.342886e+00,1.154273e+01,1.256026e+00,-5.323042e+00,-2.775060e+00,2.304151e+00,5.758377e+00,-9.095496e+00,-1.598733e+00,2.736052e-02,1.406977e+00,8.595293e-01,5.872871e-01,8.087371e+00,5.712744e-01,8.908759e+00,1.142195e+00,1.869666e+01,4.772073e-01,5.197192e+02,4.483129e-01,1.235761e+03,2.378760e-01,-1.645378e+02,-4.399851e-01,1.553933e+03,1.796665e-01,8.900361e+02,3.727324e-01,-1.219923e+02,-7.302274e-01,2.567916e+03,1.084482e-01,8.362217e+02,3.491747e-01,-1.239725e+02,-6.997114e-01,-1.130960e+01,-4.940059e-01,2.078337e+01,3.215081e-01,1.223230e-01,2.475882e-01,-1.520764e-02,-6.308404e-01,1.141104e-01,5.598953e-01,2.350911e+01,5.051436e-01,-1.043319e+01,-1.751228e+00,-1.544062e+00,-1.169232e+01,-1.793603e+01,-9.636592e-01,-2.960873e+00,1.150889e+01,5.315143e-02,1.114212e-03,5.390565e-03,2.528090e+00,8.547009e-01,5.000000e-01,1.388044e-01,4.900000e-01,4.357178e-01,-4.561974e+01,fearful
3.855561e+01,1.027848e-01,3.545015e+01,3.908650e+01,4.172340e+01,6.273254e+00,1.203475e+02,1.271946e+02,5.822395e+01,3.869082e+01,2.216439e-01,1.235164e+00,8.059961e-03,1.052186e-01,3.792186e-01,3.711586e-01,4.117880e+00,2.259702e+00,4.667058e+00,3.343770e+00,9.020395e-02,1.582189e+00,9.609919e+00,1.638496e+00,-2.706096e+00,-5.885398e+00,1.053514e+00,1.594245e+01,-4.197087e+00,-3.990936e+00,2.302227e-02,1.564093e+00,9.256775e-01,6.682194e-01,7.254953e+00,5.860405e-01,6.798677e+00,1.962070e+00,1.568812e+01,6.421892e-01,5.995162e+02,4.376293e-01,1.192757e+03,2.071899e-01,-1.527852e+02,-5.311297e-01,1.686421e+03,1.933988e-01,8.351086e+02,4.884187e-01,-1.268330e+02,-7.044823e-01,2.655768e+03,1.254904e-01,8.882711e+02,6.492133e-01,-1.277553e+02,-6.897718e-01,-1.033048e+01,-8.641976e-01,1.905101e+01,5.346233e-01,1.223448e-01,2.598279e-01,-1.781937e-02,-6.616496e-01,2.052919e-01,8.082612e-01,2.218686e+01,6.844243e-01,-1.000138e+01,-1.881668e+00,-4.427104e+00,-5.017111e+00,-1.924422e+01,-8.264855e-01,-3.368632e+00,1.182060e+01,5.643623e-02,6.403444e-03,1.645264e-02,2.238806e+00,1.259446e+00,3.080000e-01,1.205653e-01,3.866667e-01,4.232283e-01,-4.155320e+01,disgust
